date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:41	407233/407233	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:41%20GMT	https://lacheie.com/cdn/shop/files/6B7C003C-E3C2-487A-9AF0-DD21CD29858D.png?v=1716500695	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/6B7C003C-E3C2-487A-9AF0-DD21CD29858Dfbb9.png	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:42	82959/82959	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:43%20GMT	https://lacheie.com/cdn/shop/files/76A7BBD1-8AD4-467A-A4A1-CE27078EB208.png?v=1716500694	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/76A7BBD1-8AD4-467A-A4A1-CE27078EB2080b49.png	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:42	84857/84857	---MCZ	200	added ('OK')	application/javascript	etag:W/%2274ae22a74f31a07b56e95b9807652d20%22	https://assets.getuploadkit.com/assets/uploadkit-app.js	C:/Users/didas/OneDrive/Desktop/lacheie/assets.getuploadkit.com/assets/uploadkit-app.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:43	261558/261558	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7b15ac06495c772d80e38916cec41e95%22	https://lacheie.com/products/3-reclame	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/3-reclame.html	(from https://lacheie.com/products/3-reclame?_pos=1&_psq=3&_ss=e&_v=1.0)
00:16:43	321/321	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:bab031eb35250bb956fcbc41e786b4e7%22	https://lacheie.com/products/3-reclame.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/3-reclame.oembed	(from https://lacheie.com/products/3-reclame?_pos=1&_psq=3&_ss=e&_v=1.0)
00:16:45	508/508	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:6f76c0d83b777f9f345c9a004a0cf194%22	https://lacheie.com/products/3-reclame-campanie-tiktok-ads.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/3-reclame-campanie-tiktok-ads.oembed	(from https://lacheie.com/products/3-reclame-campanie-tiktok-ads)
00:16:45	281229/281229	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4e81fc659269c45799d363257d67d9da%22	https://lacheie.com/products/dropshipping-ecommerce-2024	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/dropshipping-ecommerce-2024.html	(from https://lacheie.com/products/dropshipping-ecommerce-2024?_pos=1&_psq=DR&_ss=e&_v=1.0)
00:16:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:46%20GMT	http://lacheie.com/cdn/shop/files/IMG_2732.jpg?v=1714390528	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2732b280.jpg	(from https://lacheie.com/products/dropshipping-ecommerce-2024?_pos=1&_psq=DR&_ss=e&_v=1.0)
00:16:46	1190/1190	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:1cd40d9e56cf5644a7f878626c8b4495%22	https://lacheie.com/products/dropshipping-ecommerce-2024.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/dropshipping-ecommerce-2024.oembed	(from https://lacheie.com/products/dropshipping-ecommerce-2024?_pos=1&_psq=DR&_ss=e&_v=1.0)
00:16:47	199975/199975	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:16:47%20GMT	https://lacheie.com/cdn/shop/files/IMG_2732.jpg?v=1714390528	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2732b280.jpg	(from https://lacheie.com/products/dropshipping-ecommerce-2024?_pos=1&_psq=DR&_ss=e&_v=1.0)
00:16:47	150447/150447	---M-Z	200	added ('OK')	application/javascript	etag:W/%2224baf-SvYRfRJkVC7ONCBpuA5fO4KwFAk%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	C:/Users/didas/OneDrive/Desktop/lacheie/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	(from https://lacheie.com/products/dropshipping-ecommerce-2024?_pos=1&_psq=DR&_ss=e&_v=1.0)
00:16:48	281013/281013	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2d42c766ec32b2f83888a1777d048e5b%22	https://lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-ani	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-ani.html	(from https://lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-ani?_pos=1&_psq=DE&_ss=e&_v=1.0)
00:16:48	1134/1134	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:1e66c50bc3722b8873a22ec07479d8ed%22	https://lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-ani.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-ani.oembed	(from https://lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-ani?_pos=1&_psq=DE&_ss=e&_v=1.0)
00:16:48	281133/281133	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:056844afc83e01e813e1b2d0c3968605%22	https://lacheie.com/products/promovare-platia-si-organica	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/promovare-platia-si-organica.html	(from https://lacheie.com/products/promovare-platia-si-organica?_pos=3&_psq=PROMO&_ss=e&_v=1.0)
00:16:49	1147/1147	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:309fb7a8451d636b9a253a4992ae8c12%22	https://lacheie.com/products/promovare-platia-si-organica.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/promovare-platia-si-organica.oembed	(from https://lacheie.com/products/promovare-platia-si-organica?_pos=3&_psq=PROMO&_ss=e&_v=1.0)
00:16:49	281563/281563	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a8b0fce068140bed9391e212771e8ee0%22	https://lacheie.com/products/metode-de-facut-banii-online	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/metode-de-facut-banii-online.html	(from https://lacheie.com/products/metode-de-facut-banii-online?_pos=1&_psq=METODE&_ss=e&_v=1.0)
00:16:50	1212/1212	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:29d9787c82523ecc03d5e30616d65781%22	https://lacheie.com/products/metode-de-facut-banii-online.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/metode-de-facut-banii-online.oembed	(from https://lacheie.com/products/metode-de-facut-banii-online?_pos=1&_psq=METODE&_ss=e&_v=1.0)
00:16:50	280922/280922	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:af5155849c8965e692a1a7d287862784%22	https://lacheie.com/products/editare-video-incepatori	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/editare-video-incepatori.html	(from https://lacheie.com/products/editare-video-incepatori?_pos=2&_psq=EDITARE&_ss=e&_v=1.0)
00:16:50	1138/1138	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:0bbb78185adf25e0d3955500543e8a90%22	https://lacheie.com/products/editare-video-incepatori.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/editare-video-incepatori.oembed	(from https://lacheie.com/products/editare-video-incepatori?_pos=2&_psq=EDITARE&_ss=e&_v=1.0)
00:16:51	280448/280448	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:61183b369c4eb03c6199a2fc8ef879c3%22	https://lacheie.com/products/editare-video-expert	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/editare-video-expert.html	(from https://lacheie.com/products/editare-video-expert?_pos=1&_psq=EDI&_ss=e&_v=1.0)
00:16:52	1072/1072	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:cbf20dfae116bbda02658188a0315942%22	https://lacheie.com/products/editare-video-expert.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/editare-video-expert.oembed	(from https://lacheie.com/products/editare-video-expert?_pos=1&_psq=EDI&_ss=e&_v=1.0)
00:16:52	526/526	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:61dff7a5869e26538b9868548422a581%22	https://lacheie.com/collections/frontpage.atom	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/frontpage.atom	(from https://lacheie.com/collections/frontpage)
00:16:54	167/167	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:48b01c162f2fe2ded28f1400b70f6b87%22	https://lacheie.com/collections/frontpage.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/frontpage.oembed	(from https://lacheie.com/collections/frontpage)
